0,1,2,3,4
-0.009891370933010325,0.029988710923503234,-0.009376664366773075,0.006419532684668938,-0.009999999776482582
-0.00994533237625725,0.029914619801590117,-0.009999999776482582,0.006455907942719368,-0.009971958261960236
-0.009999999776482582,0.029617848874054997,-0.009999999776482582,0.0061358416183485,-0.009777855437998187
-0.00999900974593332,0.029999999329447746,-0.0096797470153628,0.006015257202233643,-0.009999999776482582
-0.009923621027990194,0.029725336965046666,-0.00990391692790185,0.006170195098999538,-0.009999999776482582
-0.009922357726956212,0.029999999329447746,-0.009999999776482582,0.006040850919477592,-0.009999999776482582
-0.009630703735573494,0.029738108460704342,-0.009999999776482582,0.006086375839877818,-0.009999999776482582
-0.009999999776482582,0.029767278534688406,-0.00996184196655733,0.006160978273623597,-0.009999999776482582
-0.009999999776482582,0.029999999329447746,-0.009999999776482582,0.005945209347498218,-0.009973226292126502
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
